new_ID,EWRB_ID,data_year,Postal_Code,Table Names,City,PrimaryPropertyType,PropertyType_selected,LargestPropertyType,Weather-normalized Site Electricity Intensity (GJ/m2),Weather-normalized Site Electricity Intensity (kWh/ft2),Weather-normalized Site Natural Gas Intensity (GJ/m2),Weather-normalized Site Natural Gas Intensity (m3/m2),Weather-normalized Site Natural Gas Intensity (m3/ft2),All Water Use Intensity (m3/m2),All Water Use Intensity (m3/ft2),Indoor Water Use Intensity (m3/m2),Indoor Water Use Intensity (m3/ft2),Site Energy Use Intensity (GJ/m2),Site Energy Use Intensity (ekWh/ft2),Source Energy Use Intensity (GJ/m2),Source Energy Use Intensity (ekWh/ft2),Weather-normalized Site Energy Use Intensity (GJ/m2),Weather-normalized Site Energy Use Intensity (ekWh/ft2),Weather-normalized Source Energy Use Intensity (GJ/m2),Weather-normalized Source Energy Use Intensity (ekWh/ft2),GHG Emissions Intensity (kgCO2e/m2),GHG Emissions Intensity (kgCO2e/ft2),Energy_Star_Score,Data_Quality_Check,Data_Quality_Date,Third_Party_Cert,ENERGY STAR Certification - Year(s) Certified
103663_2020,103663,2020,M1L,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.271251,7,0.454151,12.1756,1.13115,2.091500008,0.194306696,0.194307,0.194307,0.702926451,18.14,0.959839481,24.77,0.726952,18.76,0.990452,25.56,23.680604432,2.2,,No,,Not Available,Not Available
103666_2020,103666,2020,M1L,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Retail Store,Enclosed Mall,Retail Store,0.964877,24.9,0.908302,24.3513,2.26231,0.353269142,0.032819775,,,1.826291269,47.13,2.763268203,71.31,1.8817,48.56,2.81868,72.74,47.361208865,4.4,,No,,Not Available,Not Available
103668_2020,103668,2020,M1L,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Strip Mall,Strip Mall,Strip Mall,0.689751,17.8,0.340613,9.13172,0.848365,0.582669981,0.054131809,0.0541318,0.0541318,0.974564512,25.15,1.641065887,42.35,0.993552,25.64,1.65928,42.82,18.298648880,1.7,,Yes,2021-06-14,Not Available,Not Available
103671_2020,103671,2020,M1L,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Supermarket/Grocery Store,Supermarket/Grocery Store,Supermarket/Grocery Store,1.178,30.4,1.58953,42.6147,3.95903,1.565059717,0.145398796,0.145399,0.145399,2.696230565,69.58,3.849045444,99.33,2.73808,70.66,3.88508,100.26,81.805724403,7.6,,Yes,2021-06-30,Not Available,Not Available
103672_2020,103672,2020,M1L,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Strip Mall,Strip Mall,Strip Mall,1.19738,30.9,0.681226,18.2634,1.69673,0.134462303,0.012491956,,,1.882866386,48.59,3.044981285,78.58,1.9251,49.68,3.08334,79.57,39.826471091,3.7,,Yes,2021-06-15,Not Available,Not Available
103673_2020,103673,2020,M6E,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Strip Mall,Strip Mall,Strip Mall,1.08888,28.1,1.24892,33.483,3.11067,5.565924431,0.517091267,,,2.309892268,59.61,3.366219448,86.87,2.35872,60.87,3.41621,88.16,66.736248855,6.2,,Yes,2021-06-15,Not Available,Not Available
103675_2020,103675,2020,M1L,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Office,Office,Office,0.538626,13.9,0.794764,21.3073,1.97952,0.755433667,0.070182080,0.0701821,0.0701821,1.259377599,32.5,1.784053682,46.04,1.30162,33.59,1.82629,47.13,38.750079980,3.6,23,Yes,2021-06-24,BOMA Silver,Not Available
103698_2020,103698,2020,M1R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.426251,11,1.02184,27.3952,2.54509,1.524313565,0.141613355,,,1.357027801,35.02,1.778628671,45.9,1.4198,36.64,1.83869,47.45,48.437599975,4.5,,Yes,2021-06-28,Not Available,Not Available
103705_2020,103705,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,,,1.8166,48.7025,4.52461,0.158095072,0.014687512,,,1.695703500,43.76,1.712753535,44.2,1.81583,46.86,1.83404,47.33,83.958506624,7.8,,No,,Not Available,Not Available
103706_2020,103706,2020,M1R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.255751,6.6,0.567689,15.2195,1.41394,2.088240316,0.194003861,,,0.769964089,19.87,1.025714617,26.47,0.793989,20.49,1.04586,26.99,26.909777764,2.5,,Yes,2021-05-28,Not Available,Not Available
103712_2020,103712,2020,M1R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Supermarket/Grocery Store,Supermarket/Grocery Store,Supermarket/Grocery Store,1.364,35.2,0.908302,24.3513,2.26231,1.191824961,0.110724155,0.110724,0.110724,2.215729573,57.18,3.538657304,91.32,2.2599,58.32,3.57857,92.35,49.513991086,4.6,58,No,,Not Available,Not Available
103731_2020,103731,2020,M1R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.364251,9.4,1.36245,36.5269,3.39346,3.943005177,0.366317144,0.366317,0.366317,1.679815967,43.35,2.045229221,52.78,1.74453,45.02,2.10917,54.43,66.736248855,6.2,,Yes,2021-05-21,Not Available,Not Available
103736_2020,103736,2020,M1R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Enclosed Mall,Enclosed Mall,Enclosed Mall,0.953252,24.6,0.908302,24.3513,2.26231,1.232978575,0.114547451,,,1.784053682,46.04,2.707468088,69.87,1.82862,47.19,2.75281,71.04,46.284817754,4.3,,No,,"LEED, BOMA BEST",Not Available
103741_2020,103741,2020,M1R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Other,Non-Refrigerated Warehouse,Other,0.275126,7.1,0.454151,12.1756,1.13115,0.061119229,0.005678162,,,0.678126400,17.5,0.945889452,24.41,0.708739,18.29,0.975727,25.18,21.527822211,2,,Yes,2021-06-07,Not Available,Not Available
103748_2020,103748,2020,M1R,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Retail Store,Enclosed Mall,Retail Store,0.639376,16.5,0.908302,24.3513,2.26231,0.331673681,0.030813491,,,1.459328012,37.66,2.087466809,53.87,1.51745,39.16,2.13862,55.19,44.132035533,4.1,4,Yes,2021-06-15,Not Available,Not Available
103758_2020,103758,2020,M1K,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.251876,6.5,0.794764,21.3073,1.97952,2.643610374,0.245599425,,,1.022227110,26.38,1.276427635,32.94,1.06408,27.46,1.31285,33.88,38.750079980,3.6,,No,,Not Available,Not Available
103765_2020,103765,2020,M1K,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.158875,4.1,0.794764,21.3073,1.97952,2.117577545,0.196729379,,,0.878076812,22.66,1.042764652,26.91,0.914114,23.59,1.07454,27.73,36.597297759,3.4,,Yes,2021-05-14,Not Available,Not Available
103770_2020,103770,2020,M1K,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.182125,4.7,0.908302,24.3513,2.26231,1.813611248,0.168489988,0.16849,0.16849,1.001689567,25.85,1.184589945,30.57,1.05516,27.23,1.23807,31.95,41.979253312,3.9,,No,,Not Available,Not Available
103783_2020,103783,2020,M1K,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.251876,6.5,0.681226,18.2634,1.69673,2.283414386,0.212136124,,,0.878076812,22.66,1.127627327,29.1,0.900552,23.24,1.14933,29.66,32.291733317,3,,No,,Not Available,Not Available
103803_2020,103803,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.217,5.6,0.567689,15.2195,1.41394,2.007970395,0.186546542,0.186547,0.186547,0.772289094,19.93,0.986964537,25.47,0.790502,20.4,1.00401,25.91,29.062559985,2.7,,Yes,2021-05-21,Not Available,Not Available
103804_2020,103804,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.0852502,2.2,0.794764,21.3073,1.97952,2.164843082,0.201120491,0.20112,0.20112,0.835839225,21.57,0.926901913,23.92,0.864127,22.3,0.955189,24.65,37.673688870,3.5,,No,,Not Available,Not Available
103805_2020,103805,2020,M1K,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.2015,5.2,0.454151,12.1756,1.13115,1.473380874,0.136881554,0.0055646,0.0055646,0.614576268,15.86,0.812976678,20.98,0.640539,16.53,0.838164,21.63,22.604213322,2.1,69,Yes,2021-09-22,Not Available,Not Available
103806_2020,103806,2020,M1K,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.220875,5.7,0.454151,12.1756,1.13115,1.453007798,0.134988833,0.134989,0.134989,0.644026329,16.62,0.858701772,22.16,0.663401,17.12,0.878077,22.66,22.604213322,2.1,,Yes,2021-09-22,Not Available,Not Available
103808_2020,103808,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Strip Mall,Strip Mall,Strip Mall,0.600626,15.5,0.567689,15.2195,1.41394,1.203641345,0.111821933,,,1.159402393,29.92,1.738716089,44.87,1.1935,30.8,1.7763,45.84,31.215342206,2.9,,Yes,2021-06-15,Not Available,Not Available
103821_2020,103821,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.290626,7.5,,,,2.564155377,0.238217814,,,,,,,Not Available,Not Available,Not Available,Not Available,0,0,,No,,Not Available,Not Available
103822_2020,103822,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,,,,,,2.508333148,0.233031760,,,,,,,Not Available,Not Available,Not Available,Not Available,0,0,,No,,Not Available,Not Available
103828_2020,103828,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.306126,7.9,1.02184,27.3952,2.54509,3.556324190,0.330393307,,,1.244652569,32.12,1.549228198,39.98,1.30045,33.56,1.60348,41.38,48.437599975,4.5,,Yes,2021-06-24,Not Available,Not Available
103833_2020,103833,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.197625,5.1,0.567689,15.2195,1.41394,2.415431920,0.224400954,,,0.778101606,20.08,0.974564512,25.15,0.806389,20.81,1.00053,25.82,30.138951096,2.8,,Yes,2021-05-14,Not Available,Not Available
103834_2020,103834,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.24025,6.2,0.567689,15.2195,1.41394,2.358387307,0.219101336,0.219101,0.219101,0.806389164,20.81,1.041602150,26.88,0.845139,21.81,1.07996,27.87,29.062559985,2.7,,Yes,2021-06-28,Not Available,Not Available
103837_2020,103837,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.189875,4.9,0.567689,15.2195,1.41394,2.486330225,0.230987622,,,0.733539014,18.93,0.928839417,23.97,0.755239,19.49,0.942789,24.33,27.986168875,2.6,,Yes,2021-05-19,Not Available,Not Available
103838_2020,103838,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.205375,5.3,0.567689,15.2195,1.41394,2.151396852,0.199871295,,,0.801739155,20.69,1.007502079,26,0.816464,21.07,1.01874,26.29,30.138951096,2.8,,Yes,2021-05-14,Not Available,Not Available
103839_2020,103839,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.189875,4.9,0.794764,21.3073,1.97952,1.131113193,0.105083848,,,0.898226854,23.18,1.092364755,28.19,0.943952,24.36,1.13576,29.31,35.520906648,3.3,,No,,Not Available,Not Available
103841_2020,103841,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.189875,4.9,0.567689,15.2195,1.41394,2.111465622,0.196161563,,,0.781201612,20.16,0.975727014,25.18,0.807552,20.84,0.99704,25.73,30.138951096,2.8,,Yes,2021-05-14,Not Available,Not Available
103842_2020,103842,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.189875,4.9,0.567689,15.2195,1.41394,2.357572384,0.219025627,,,0.780039110,20.13,0.973402009,25.12,0.795152,20.52,0.982315,25.35,30.138951096,2.8,,Yes,2021-05-14,Not Available,Not Available
103855_2020,103855,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,Manufacturing/Industrial Plant,0.813752,21,0.681226,18.2634,1.69673,0.584707288,0.054321081,0.0543211,0.0543211,1.458165510,37.63,2.247504639,58,1.49459,38.57,2.28509,58.97,36.597297759,3.4,,Yes,2021-08-11,Not Available,Not Available
103892_2020,103892,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.503751,13,0.454151,12.1756,1.13115,1.860061862,0.172805390,0.172805,0.172805,0.979989523,25.29,1.458165510,37.63,1.01293,26.14,1.5035,38.8,26.909777764,2.5,,Yes,2021-05-11,Not Available,Not Available
103904_2020,103904,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.306126,7.9,0.681226,18.2634,1.69673,2.280154694,0.211833289,,,1.005177075,25.94,1.310527705,33.82,1.03346,26.67,1.33572,34.47,35.520906648,3.3,,No,,Not Available,Not Available
103905_2020,103905,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.236375,6.1,0.340613,9.13172,0.848365,1.492939028,0.138698565,,,0.607601254,15.68,0.838164230,21.63,0.624651,16.12,0.855214,22.07,19.375039990,1.8,,No,,Not Available,Not Available
103907_2020,103907,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Enclosed Mall,Enclosed Mall,Enclosed Mall,0.410751,10.6,0.113538,3.04391,0.282788,0.507697060,0.047166597,0.0471666,0.0471666,0.473525977,12.22,0.867614291,22.39,0.482826,12.46,0.876914,22.63,5.381955553,0.5,,No,,BOMA BESt,Not Available
103912_2020,103912,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.375876,9.7,1.02184,27.3952,2.54509,2.858750059,0.265586554,0.265587,0.265587,1.286890156,33.21,1.658115922,42.79,1.34928,34.82,1.71934,44.37,48.437599975,4.5,14,Yes,2021-09-01,Not Available,Not Available
103914_2020,103914,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Wholesale Club/Supercenter,Wholesale Club/Supercenter,Wholesale Club/Supercenter,1.23613,31.9,0.794764,21.3073,1.97952,0.558222289,0.051860544,,,2.015779161,52.02,3.211606629,82.88,2.0398,52.64,3.23679,83.53,45.208426644,4.2,1,No,,Not Available,Not Available
103915_2020,103915,2020,M1P,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Office,Office,Office,0.476626,12.3,0.454151,12.1756,1.13115,0.798624589,0.074194647,,,0.926901913,23.92,1.388802866,35.84,0.952864,24.59,1.41515,36.52,24.756995543,2.3,66,Yes,2021-06-30,Not Available,Not Available
103924_2020,103924,2020,M1H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.205375,5.3,1.02184,27.3952,2.54509,3.014400362,0.280046939,,,1.143514860,29.51,1.351602790,34.88,1.1811,30.48,1.3888,35.84,47.361208865,4.4,,No,,Not Available,Not Available
103927_2020,103927,2020,M1H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.426251,11,0.454151,12.1756,1.13115,2.586973222,0.240337661,,,0.889314336,22.95,1.300452684,33.56,0.919927,23.74,1.33455,34.44,25.833386653,2.4,,Yes,2021-05-03,Not Available,Not Available
103933_2020,103933,2020,M1H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Office,Mixed Use Property,Office,0,0,,,,0.279926068,0.026005981,0.026006,0.026006,0,0,0,0,0,0,0,0,0,0,,No,,Not Available,Not Available
103936_2020,103936,2020,M1H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Single Family Home,Multifamily Housing,0.437876,11.3,0.681226,18.2634,1.69673,2.067867239,0.192111141,,,1.108252287,28.6,1.533340665,39.57,1.14351,29.51,1.57054,40.53,35.520906648,3.3,,No,,Not Available,Not Available
103937_2020,103937,2020,M1H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Residence Hall/Dormitory,Residence Hall/Dormitory,Residence Hall/Dormitory,0.290626,7.5,,,,1.953370551,0.181474051,0.181474,0.181474,0.291788102,7.53,0.572338681,14.77,0.289463,7.47,0.566526,14.62,2.152782221,0.2,,Yes,2021-04-27,Not Available,Not Available
103938_2020,103938,2020,M1H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.379751,9.8,0.681226,18.2634,1.69673,2.276895002,0.211530454,,,1.034627135,26.7,1.405852902,36.28,1.06989,27.61,1.44228,37.22,34.444515538,3.2,,No,,Not Available,Not Available
103939_2020,103939,2020,M1H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.290626,7.5,0.681226,18.2634,1.69673,2.450473611,0.227656433,,,0.956351974,24.68,1.246977574,32.18,0.986965,25.47,1.2741,32.88,34.444515538,3.2,,Yes,2021-08-04,Not Available,Not Available
103945_2020,103945,2020,M1H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Other,Other,Other,0.422376,10.9,0.454151,12.1756,1.13115,0.374864603,0.034826059,,,0.850564256,21.95,1.261702604,32.56,0.878852,22.68,1.28883,33.26,23.680604432,2.2,,Yes,2021-06-23,Not Available,Not Available
103949_2020,103949,2020,M1H,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Distribution Center,Distribution Center,Distribution Center,0.24025,6.2,0.227075,6.08781,0.565576,1.148226577,0.106673733,,,0.479338489,12.37,0.713388972,18.41,0.498714,12.87,0.733539,18.93,12.916693327,1.2,49,Yes,2021-06-22,Not Available,Not Available
103964_2020,103964,2020,M1K,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.383626,9.9,0.567689,15.2195,1.41394,1.648996792,0.153196805,,,0.957514476,24.71,1.331065247,34.35,0.986965,25.47,1.36168,35.14,30.138951096,2.8,,No,,Not Available,Not Available
103970_2020,103970,2020,M1J,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.282876,7.3,0.567689,15.2195,1.41394,2.568637454,0.238634213,0.238634,0.238634,0.797089145,20.57,1.073377215,27.7,0.821114,21.19,1.09701,28.31,26.909777764,2.5,,Yes,2021-06-30,Not Available,Not Available
103973_2020,103973,2020,M1J,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Retail Store,Enclosed Mall,Retail Store,0.480501,12.4,0.340613,9.13172,0.848365,0.441688293,0.041034183,,,0.805226662,20.78,1.268677619,32.74,0.824602,21.28,1.28805,33.24,18.298648880,1.7,48,Yes,2021-06-16,Not Available,Not Available
103974_2020,103974,2020,M1K,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.2325,6,1.02184,27.3952,2.54509,2.601234376,0.241662566,0.241663,0.241663,1.215202508,31.36,1.450415494,37.43,1.27992,33.03,1.5128,39.04,49.513991086,4.6,,No,,Not Available,Not Available
103979_2020,103979,2020,M1K,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Scarborough,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.1705,4.4,0.681226,18.2634,1.69673,2.271598002,0.211038347,0.211038,0.211038,0.819951692,21.16,0.990452044,25.56,0.855214,22.07,1.02571,26.47,33.368124427,3.1,,Yes,2021-05-19,Not Available,Not Available
103983_2020,103983,2020,M1J,energy_large_building_energy_water_ghgs-2020_.xlsx/2020 Building Data,Toronto,Multifamily Housing,Multifamily Housing,Multifamily Housing,0.22475,5.8,0.681226,18.2634,1.69673,1.673037022,0.155430215,,,0.826926707,21.34,1.050514668,27.11,0.851727,21.98,1.07454,27.73,31.215342206,2.9,,No,,Not Available,Not Available
